,WIFI_TX_PATHLOSS_F5500_BW20_MCS0_C0,WIFI_TX_PATHLOSS_F5500_BW20_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,5500, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5500_BW20_MCS0_C1,WIFI_TX_PATHLOSS_F5500_BW20_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,5500, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5885_BW20_MCS0_C0,WIFI_TX_PATHLOSS_F5885_BW20_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,5885, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5885_BW20_MCS0_C1,WIFI_TX_PATHLOSS_F5885_BW20_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,5885, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5210_BW80_MCS0_C0,WIFI_TX_PATHLOSS_F5210_BW80_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,5210, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5210_BW80_MCS0_C1,WIFI_TX_PATHLOSS_F5210_BW80_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,5210, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5290_BW80_MCS0_C0,WIFI_TX_PATHLOSS_F5290_BW80_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,5290, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5290_BW80_MCS0_C1,WIFI_TX_PATHLOSS_F5290_BW80_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,5290, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5530_BW80_MCS0_C0,WIFI_TX_PATHLOSS_F5530_BW80_MCS0_C0,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,0,,,,5530, ,,,,,,,,,,,,
,WIFI_TX_PATHLOSS_F5530_BW80_MCS0_C1,WIFI_TX_PATHLOSS_F5530_BW80_MCS0_C1,y,5G,1.4.1.1: Equipment.DUT.Initiate,0,3,Tx,1,,,,5530, ,,,,,,,,,,,,
